Contract_Title,Evaluation_Method,Architecture,Level,Clause_Type,TP,FP,FN,Precision,Recall,F1_Score
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,0,5,0,0.0,0.0,0.0
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,0,2,0,0.0,0.0,0.0
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,0,0,4,0.0,0.0,0.0
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,2,0,2,1.0,0.5,0.6667
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,1,0,3,1.0,0.25,0.4
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,9,4,0.1818,0.3333,0.2353
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,4,1,2,0.8,0.6667,0.7273
CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,2,3,0.6,0.5,0.5455
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Hybrid,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Edge Only,Clause-Level,Termination For Convenience,0,1,0,0.0,0.0,0.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Cloud Only,Clause-Level,Termination For Convenience,0,0,0,0.0,0.0,0.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Hybrid,Clause-Level,Termination For Convenience,0,1,0,0.0,0.0,0.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Edge Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Cloud Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Hybrid,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Edge Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Edge Only,Clause-Level,Non Compete,1,5,0,0.1667,1.0,0.2857
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Cloud Only,Clause-Level,Non Compete,1,6,0,0.1429,1.0,0.25
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Hybrid,Clause-Level,Non Compete,1,2,0,0.3333,1.0,0.5
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Edge Only,Clause-Level,Termination For Convenience,0,21,0,0.0,0.0,0.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Cloud Only,Clause-Level,Termination For Convenience,0,0,0,0.0,0.0,0.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Hybrid,Clause-Level,Termination For Convenience,0,3,0,0.0,0.0,0.0
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Edge Only,Clause-Level,Uncapped Liability,2,2,0,0.5,1.0,0.6667
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Cloud Only,Clause-Level,Uncapped Liability,1,0,1,1.0,0.5,0.6667
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Hybrid,Clause-Level,Uncapped Liability,1,0,1,1.0,0.5,0.6667
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Edge Only,Clause-Level,Cap On Liability,2,0,1,1.0,0.6667,0.8
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Cloud Only,Clause-Level,Cap On Liability,3,2,0,0.6,1.0,0.75
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Hybrid,Clause-Level,Cap On Liability,1,0,2,1.0,0.3333,0.5
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,5,28,1,0.1515,0.8333,0.2564
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,5,8,1,0.3846,0.8333,0.5263
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,5,3,0.375,0.5,0.4286
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Edge Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Cloud Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Hybrid,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Edge Only,Clause-Level,Uncapped Liability,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Cloud Only,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Hybrid,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Edge Only,Clause-Level,Cap On Liability,0,0,1,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Hybrid,Clause-Level,Cap On Liability,0,0,1,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,0,1,1.0,0.6667,0.8
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,2,0,1,1.0,0.6667,0.8
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,1,0,2,1.0,0.3333,0.5
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Edge Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Cloud Only,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Hybrid,Clause-Level,Non Compete,0,0,0,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Edge Only,Clause-Level,Termination For Convenience,1,7,0,0.125,1.0,0.2222
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Edge Only,Clause-Level,Uncapped Liability,1,3,0,0.25,1.0,0.4
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Cloud Only,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Hybrid,Clause-Level,Uncapped Liability,0,0,1,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Edge Only,Clause-Level,Cap On Liability,0,0,4,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Cloud Only,Clause-Level,Cap On Liability,3,0,1,1.0,0.75,0.8571
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Hybrid,Clause-Level,Cap On Liability,0,0,4,0.0,0.0,0.0
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,10,4,0.1667,0.3333,0.2222
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,4,0,2,1.0,0.6667,0.8
FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,1,0,5,1.0,0.1667,0.2857
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Non Compete,0,0,1,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Clause-Level,Cap On Liability,0,0,1,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,1,1,0.6667,0.6667,0.6667
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,2,0,1,1.0,0.6667,0.8
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Non Compete,1,2,0,0.3333,1.0,0.5
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Non Compete,0,0,1,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Termination For Convenience,1,2,0,0.3333,1.0,0.5
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Termination For Convenience,1,1,0,0.5,1.0,0.6667
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,0,2,0,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,0,0,4,0.0,0.0,0.0
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,2,0,2,1.0,0.5,0.6667
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,1,0,3,1.0,0.25,0.4
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,2,6,4,0.25,0.3333,0.2857
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,4,0,2,1.0,0.6667,0.8
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,2,1,4,0.6667,0.3333,0.4444
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Hybrid,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Edge Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Hybrid,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Edge Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Edge Only,Clause-Level,Non Compete,2,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Cloud Only,Clause-Level,Non Compete,2,1,0,0.6667,1.0,0.8
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Hybrid,Clause-Level,Non Compete,1,0,1,1.0,0.5,0.6667
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Edge Only,Clause-Level,Termination For Convenience,1,5,0,0.1667,1.0,0.2857
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Cloud Only,Clause-Level,Termination For Convenience,1,1,0,0.5,1.0,0.6667
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Hybrid,Clause-Level,Termination For Convenience,1,2,0,0.3333,1.0,0.5
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Edge Only,Clause-Level,Uncapped Liability,0,5,0,0.0,0.0,0.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Hybrid,Clause-Level,Uncapped Liability,0,3,0,0.0,0.0,0.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Edge Only,Clause-Level,Cap On Liability,3,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Cloud Only,Clause-Level,Cap On Liability,2,0,1,1.0,0.6667,0.8
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Hybrid,Clause-Level,Cap On Liability,3,0,0,1.0,1.0,1.0
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,6,10,0,0.375,1.0,0.5455
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,5,2,1,0.7143,0.8333,0.7692
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,Count,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,5,5,1,0.5,0.8333,0.625
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Edge Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Cloud Only,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Hybrid,Clause-Level,Non Compete,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Edge Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Hybrid,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Edge Only,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Hybrid,Clause-Level,Uncapped Liability,0,1,0,0.0,0.0,0.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Edge Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Cloud Only,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Hybrid,Clause-Level,Cap On Liability,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Edge Only,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Cloud Only,Document-Level,ALL CLAUSES AGGREGATED,3,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Binary,Hybrid,Document-Level,ALL CLAUSES AGGREGATED,3,1,0,0.75,1.0,0.8571
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Edge Only,Clause-Level,Non Compete,4,4,0,0.5,1.0,0.6667
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Cloud Only,Clause-Level,Non Compete,4,2,0,0.6667,1.0,0.8
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Hybrid,Clause-Level,Non Compete,4,1,0,0.8,1.0,0.8889
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Edge Only,Clause-Level,Termination For Convenience,1,52,0,0.0189,1.0,0.037
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Cloud Only,Clause-Level,Termination For Convenience,1,0,0,1.0,1.0,1.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Hybrid,Clause-Level,Termination For Convenience,1,1,0,0.5,1.0,0.6667
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Edge Only,Clause-Level,Uncapped Liability,0,27,0,0.0,0.0,0.0
"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Count,Cloud Only,Clause-Level,Uncapped Liability,0,0,0,0.0,0.0,0.0
